         4267112 function calls (4191631 primitive calls) in 99.764 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      252    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/numpy/core/getlimits.py:589(smallest_normal)
      679    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/hatch.py:182(_validate_hatch_pattern)
      848    0.000    0.000    0.002    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/artist.py:1124(set_zorder)
      516    0.000    0.000    0.058    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/text.py:592(set_clip_path)
        5    0.000    0.000    0.000    0.000 {built-in method binascii.b2a_base64}
        8    0.000    0.000    0.002    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/artist.py:1433(get_aliases)
      718    0.000    0.000    0.002    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/text.py:1108(set_fontsize)
       89    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/shuffle_all_cxs/circuit_from_cx_list.py:80(<dictcomp>)
      516    0.000    0.000    0.002    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/text.py:597(set_clip_on)
      718    0.000    0.000    0.002    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2421(all)
     2742    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/transforms.py:2301(get_matrix)
1502/1287    0.000    0.000    0.002    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/transforms.py:2370(_invalidate_internal)
     1011    0.000    0.000    0.001    0.000 /opt/homebrew/Cellar/python@3.11/3.11.5/Frameworks/Python.framework/Versions/3.11/lib/python3.11/enum.py:193(__get__)
     2319    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
     1705    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/__init__.py:1351(_val_or_rc)
      917    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/font_manager.py:850(set_stretch)
      188    0.000    0.000    0.030    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/ticker.py:2232(tick_values)
      675    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/patches.py:349(set_antialiased)
      113    0.000    0.000    0.002    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/ipykernel/ipkernel.py:790(<setcomp>)
      647    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/ticker.py:552(_format_maybe_minus_and_locale)
      729    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/text.py:1330(set_usetex)
      774    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/traitlets/traitlets.py:629(get)
        4    0.000    0.000    0.034    0.009 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/networkx/drawing/nx_pylab.py:321(draw_networkx_nodes)
     2312    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
      177    0.000    0.000    0.022    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/lines.py:1338(update_from)
      890    0.000    0.000    0.008    0.000 /opt/homebrew/Cellar/python@3.11/3.11.5/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/popen_fork.py:46(_send_signal)
      188    0.000    0.000    0.002    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/ticker.py:217(<listcomp>)
      891    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
      774    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/traitlets/traitlets.py:676(__get__)
      320    0.000    0.000    0.003    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/patches.py:4339(set_arrowstyle)
      678    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/artist.py:622(get_snap)
      113    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.5/Frameworks/Python.framework/Versions/3.11/lib/python3.11/threading.py:1494(enumerate)
       34    0.000    0.000    0.024    0.001 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/spines.py:142(get_window_extent)
      548    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
     3396    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/artist.py:853(get_visible)
        8    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/artist.py:1511(get_setters)
     1942    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/font_manager.py:1610(<genexpr>)
      577    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/markers.py:275(_set_fillstyle)
     4069    0.000    0.000    0.000    0.000 {built-in method math.radians}
     1327    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/sinter/_collection/_collection_manager.py:273(<genexpr>)
       56    0.000    0.000    0.003    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/lines.py:744(draw)
     2784    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:885(<genexpr>)
     1215    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/cbook.py:1860(_str_equal)
      890    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.5/Frameworks/Python.framework/Versions/3.11/lib/python3.11/threading.py:1199(daemon)
       99    0.000    0.000    0.003    0.000 /opt/homebrew/Cellar/python@3.11/3.11.5/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:504(_from_parts)
      354    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/numpy/core/fromnumeric.py:3265(_round_dispatcher)
      184    0.000    0.000    0.003    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/artist.py:1461(get_valid_values)
      846    0.000    0.000    0.012    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/transforms.py:236(__array__)
      475    0.000    0.000    0.003    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/lines.py:648(set_data)
      682    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/patches.py:318(get_patch_transform)
      582    0.000    0.000    0.006    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axis.py:2345(getter)
       72    0.000    0.000    0.014    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axis.py:946(set_tick_params)
      440    0.000    0.000    0.035    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/text.py:73(_get_text_metrics_with_cache_impl)
     3669    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
     2836    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/text.py:602(get_wrap)
     1774    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/text.py:246(_get_multialignment)
      917    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/font_manager.py:934(set_math_fontfamily)
      680    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/backend_bases.py:833(set_capstyle)
     1780    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.5/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/spawn.py:45(get_executable)
      674    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/text.py:1054(set_fontfamily)
       79    0.000    0.000    0.004    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/transforms.py:641(union)
       89    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/shuffle_all_cxs/noisy_cx_circuit.py:39(<dictcomp>)
       89    0.000    0.000    0.000    0.000 {built-in method posix.fstat}
      890    0.000    0.000    0.003    0.000 /opt/homebrew/Cellar/python@3.11/3.11.5/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/util.py:463(close_fds)
     2880    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/networkx/drawing/nx_pylab.py:1508(get_param_value)
     3789    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.5/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:2256(cast)
       20    0.000    0.000    0.000    0.000 {method 'update' of '_hashlib.HMAC' objects}
     2836    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/text.py:1361(get_parse_math)
      188    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/numpy/core/_methods.py:90(_clip)
      678    0.000    0.000    0.005    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:895(viewLim)
       60    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.5/Frameworks/Python.framework/Versions/3.11/lib/python3.11/inspect.py:3076(_bind)
      196    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/numpy/core/_ufunc_config.py:33(seterr)
        4    0.000    0.000    0.010    0.003 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/networkx/drawing/nx_pylab.py:710(draw_networkx_edges)
       15    0.000    0.000    0.131    0.009 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:3074(_update_title_position)
      863    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/scale.py:132(get_transform)
     2393    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
        5    0.000    0.000    0.034    0.007 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:609(__init__)
      188    0.000    0.000    0.032    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/ticker.py:2228(__call__)
      647    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/ticker.py:246(fix_minus)
        8    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/artist.py:1444(<listcomp>)
     2955    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      988    0.000    0.000    0.002    0.000 /opt/homebrew/Cellar/python@3.11/3.11.5/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/connection.py:130(__del__)
      890    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/sinter/_collection/_collection_manager.py:22(__init__)
       39    0.000    0.000    0.033    0.001 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axis.py:428(__init__)
     3302    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/path.py:242(simplify_threshold)
       18    0.000    0.000    0.010    0.001 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/collections.py:352(draw)
      320    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/patches.py:3519(__init__)
      566    0.000    0.000    0.002    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2836(min)
        5    0.000    0.000    0.004    0.001 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/collections.py:1655(<listcomp>)
       39    0.000    0.000    0.003    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/path.py:607(get_extents)
       40    0.000    0.000    0.031    0.001 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axis.py:367(__init__)
     3302    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/path.py:254(should_simplify)
      204    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.5/Frameworks/Python.framework/Versions/3.11/lib/python3.11/inspect.py:2686(__init__)
       89    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/sinter/_collection/_collection_manager.py:56(__init__)
      890    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
      880    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/backend_bases.py:945(get_hatch_path)
      680    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/backend_bases.py:903(set_joinstyle)
       98    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/numpy/lib/stride_tricks.py:416(_broadcast_shape)
